Date,Open,High,Low,Close,Volume,ROC,Net Change
2024-06-14,174.22,177.06,174.15,176.79,18.064,0.93,1.48
2024-06-13,176.11,176.74,174.88,175.16,20.913,-1.48,-0.54
2024-06-12,178.25,180.41,176.11,177.79,27.865,0.66,-0.26
2024-06-11,176.22,176.84,173.77,176.62,21.541,0.92,0.23
2024-06-10,174.97,177.06,172.76,175.01,23.779,0.32,0.02
2024-06-07,177.05,177.87,174.3,174.46,19.661,-1.28,-1.46
2024-06-06,175.9,177.15,175.75,176.73,23.251,0.75,0.47
2024-06-05,175.2,176.64,173.93,175.41,22.069,0.93,0.12
2024-06-04,173.28,173.84,171.89,173.79,26.88,0.36,0.29
2024-06-03,172.54,174.52,171.16,173.17,27.459,0.39,0.37
2024-05-31,171.86,173.06,169.44,172.5,37.639,0.23,0.37
2024-05-30,175.2,175.22,171.79,172.11,22.959,-2.15,-1.76
2024-05-29,175.43,176.84,174.72,175.9,23.389,-0.28,0.27
2024-05-28,174.45,177.27,174.36,176.4,20.572,0.81,1.12
2024-05-24,174.98,175.77,173.65,174.99,16.579,0.83,0.01
2024-05-23,177.07,178.25,172.95,173.55,21.025,-1.6,-1.99
2024-05-22,176.64,177.15,175.21,176.38,17.88,-0.83,-0.15
2024-05-21,176.9,178.15,175.81,177.85,16.989,0.53,0.54
2024-05-20,176.19,178.77,176.08,176.92,22.554,0.49,0.41
2024-05-17,174.18,176.26,173.69,176.06,24.479,1.08,1.08
2024-05-16,173.29,175.12,172.69,174.18,27.868,0.97,0.51
2024-05-15,170.63,172.65,170.51,172.51,26.948,1.27,1.1
2024-05-14,169.77,171.25,168.8,170.34,25.127,0.71,0.34
2024-05-13,164.26,169.28,164.0,169.14,31.328,0.29,2.97
2024-05-10,168.02,169.85,166.19,168.65,29.8,-0.77,0.37
2024-05-09,169.39,170.69,168.18,169.96,15.347,0.34,0.34
2024-05-08,169.0,170.15,168.74,169.38,19.569,-1.09,0.22
2024-05-07,168.5,171.76,168.39,171.25,28.04,1.87,1.63
2024-05-06,167.46,168.14,166.03,168.1,21.871,0.51,0.38
2024-05-03,167.56,167.96,163.05,167.24,34.662,0.37,-0.19
2024-05-02,164.78,166.73,163.89,166.62,24.295,1.68,1.11
2024-05-01,164.3,167.12,163.09,163.86,33.493,0.66,-0.27
2024-04-30,165.61,168.1,162.6,162.78,33.563,-2.03,-1.71
2024-04-29,169.06,169.55,165.21,166.15,45.61,-3.37,-1.72
2024-04-26,174.37,174.71,169.65,171.95,64.665,10.22,-1.39
2024-04-25,151.33,156.49,150.87,156.0,57.11,-1.97,3.09
2024-04-24,157.49,159.56,157.16,159.13,22.779,0.55,1.04
2024-04-23,156.96,158.97,156.28,158.26,21.152,1.27,0.83
2024-04-22,154.31,157.64,154.06,156.28,26.446,1.42,1.28
2024-04-19,156.2,156.36,152.3,154.09,32.616,-1.23,-1.35
2024-04-18,155.34,156.94,154.62,156.01,19.883,0.35,0.43
2024-04-17,155.62,157.08,154.58,155.47,21.763,0.69,-0.1
2024-04-16,154.19,155.65,153.43,154.4,20.779,-0.3,0.14
2024-04-15,158.86,159.24,154.59,154.86,27.136,-1.82,-2.52
2024-04-12,157.96,160.22,157.14,157.73,25.354,-1.05,-0.15
2024-04-11,156.91,159.68,156.46,159.41,27.166,2.09,1.59
2024-04-10,156.21,156.61,154.68,156.14,22.839,-0.29,-0.04
2024-04-09,156.08,158.56,155.19,156.6,30.74,1.13,0.33
2024-04-08,152.78,155.27,152.61,154.85,20.577,1.54,1.35
2024-04-05,150.03,153.42,149.6,152.5,23.329,1.31,1.65
2024-04-04,153.5,154.77,150.45,150.53,34.468,-2.83,-1.93
2024-04-03,153.6,155.08,152.73,154.92,23.885,0.23,0.86
2024-04-02,153.5,154.7,152.15,154.56,24.492,-0.6,0.69
2024-04-01,150.69,155.74,150.61,155.49,31.308,3.02,3.19
2024-03-28,150.85,151.43,150.17,150.93,24.485,0.04,0.05
2024-03-27,151.18,151.64,148.9,150.87,22.879,0.13,-0.21
2024-03-26,150.22,152.26,149.98,150.67,22.149,0.4,0.3
2024-03-25,149.94,150.38,147.82,150.07,19.229,-0.46,0.09
2024-03-22,149.12,151.58,148.98,150.77,29.212,2.15,1.11
2024-03-21,149.47,150.37,146.9,147.6,24.756,-0.77,-1.25
2024-03-20,148.0,148.86,146.74,148.74,21.312,1.16,0.5
2024-03-19,148.16,148.79,146.08,147.03,24.07,-0.44,-0.76
2024-03-18,148.61,152.15,147.17,147.68,69.274,4.6,-0.63
2024-03-15,142.5,143.18,140.03,141.18,49.475,-1.34,-0.93
2024-03-14,141.19,143.58,140.46,143.1,42.571,2.37,1.35
2024-03-13,139.0,141.09,138.99,139.79,23.164,0.93,0.57
2024-03-12,137.03,139.38,137.03,138.5,27.354,0.6,1.07
2024-03-11,136.13,139.1,136.13,137.67,31.677,1.67,1.13
2024-03-08,134.21,138.08,134.0,135.41,39.37,0.77,0.89
2024-03-07,132.79,134.94,131.61,134.38,37.738,2.27,1.19
2024-03-06,133.12,133.58,130.85,131.4,35.319,-0.96,-1.29
2024-03-05,131.88,133.24,130.66,132.67,40.195,-0.51,0.6
2024-03-04,135.66,135.66,131.91,133.35,55.999,-2.76,-1.7
2024-03-01,138.43,138.87,136.92,137.14,31.151,-0.95,-0.93
2024-02-29,137.28,138.86,136.4,138.46,42.133,1.53,0.86
2024-02-28,137.9,138.01,135.41,136.38,37.329,-1.8,-1.1
2024-02-27,138.02,139.25,137.09,138.88,33.099,0.95,0.62
2024-02-26,142.14,142.44,137.39,137.57,53.642,-4.44,-3.22
2024-02-23,143.67,144.68,143.43,143.96,19.494,-0.09,0.2
2024-02-22,144.93,145.0,142.8,144.09,27.192,1.08,-0.58
2024-02-21,141.45,142.69,140.68,142.55,23.316,1.01,0.78
2024-02-20,139.66,142.08,139.49,141.12,24.936,0.43,1.05
2024-02-16,142.99,143.19,140.14,140.52,31.469,-1.58,-1.73
2024-02-15,143.14,143.52,140.46,142.77,37.591,-2.17,-0.26
2024-02-14,146.08,146.52,144.09,145.94,22.704,0.55,-0.1
2024-02-13,144.92,146.67,143.69,145.14,27.838,-1.62,0.15
2024-02-12,148.42,149.34,147.37,147.53,21.564,-0.99,-0.6
2024-02-09,146.68,149.44,146.18,149.0,26.83,2.12,1.58
2024-02-08,145.83,146.33,145.1,145.91,22.564,0.25,0.05
2024-02-07,144.76,145.62,143.93,145.54,25.209,1.0,0.54
2024-02-06,144.65,145.36,143.19,144.1,29.128,0.29,-0.38
2024-02-05,142.82,145.47,142.78,143.68,38.505,0.91,0.6
2024-02-02,139.26,142.62,136.5,142.38,62.5,0.86,2.24
2024-02-01,142.12,143.06,140.79,141.16,40.467,0.76,-0.68
2024-01-31,143.62,144.0,139.87,140.1,71.91,-7.5,-2.45
2024-01-30,152.8,153.62,151.18,151.46,36.332,-1.34,-0.88
2024-01-29,152.06,153.78,151.43,153.51,27.784,0.87,0.95
2024-01-26,151.1,152.54,151.01,152.18,26.115,0.21,0.72
2024-01-25,150.06,153.05,149.54,151.87,29.149,2.13,1.2
2024-01-24,148.54,149.85,148.1,148.7,25.156,1.13,0.11
2024-01-23,145.89,147.18,145.5,147.04,21.636,0.72,0.79
2024-01-22,147.1,148.39,145.84,145.99,32.2,-0.27,-0.75
2024-01-19,144.74,146.45,144.38,146.38,34.272,2.02,1.13
2024-01-18,142.05,144.21,141.99,143.48,25.746,1.42,1.01
2024-01-17,141.34,141.84,138.9,141.47,20.969,-0.72,0.09
2024-01-16,142.0,144.35,141.45,142.49,22.67,-0.11,0.35
2024-01-12,142.67,143.2,141.82,142.65,18.786,0.4,-0.01
2024-01-11,143.49,145.22,140.64,142.08,24.009,-0.14,-0.98
2024-01-10,141.0,143.0,140.91,142.28,21.32,0.94,0.91
2024-01-09,138.5,141.49,138.15,140.95,24.76,1.52,1.77
2024-01-08,136.29,139.01,136.26,138.84,21.404,2.29,1.87
2024-01-05,136.74,137.16,135.15,135.73,21.662,-0.48,-0.74
2024-01-04,138.42,139.16,136.35,136.39,27.138,-1.82,-1.47
2024-01-03,137.25,139.63,137.08,138.92,24.212,0.54,1.22
2024-01-02,138.55,139.45,136.48,138.17,23.711,-1.09,-0.27
2023-12-29,139.63,140.36,138.78,139.69,18.733,-0.39,0.04
2023-12-28,140.78,141.14,139.75,140.23,16.046,-0.1,-0.39
2023-12-27,141.59,142.08,139.89,140.37,19.567,-0.81,-0.86
2023-12-26,141.59,142.68,141.19,141.52,16.78,0.02,-0.05
2023-12-22,140.77,141.99,140.71,141.49,26.532,0.76,0.51
2023-12-21,139.49,140.68,139.18,140.42,27.488,1.5,0.67
2023-12-20,138.97,141.7,138.06,138.34,49.107,1.24,-0.45
2023-12-19,136.84,137.47,136.08,136.65,25.436,0.63,-0.14
2023-12-18,132.63,137.15,132.43,135.8,32.258,2.41,2.39
2023-12-15,131.62,133.51,131.18,132.6,50.847,0.5,0.74
2023-12-14,133.38,133.72,129.68,131.94,38.722,-0.48,-1.08
2023-12-13,133.38,133.5,131.57,132.57,30.105,0.04,-0.61
2023-12-12,131.81,133.0,131.26,132.52,29.033,-0.58,0.54
2023-12-11,132.38,133.34,131.36,133.29,31.138,-1.26,0.69
2023-12-08,134.2,136.4,134.02,134.99,32.26,-1.42,0.59
2023-12-07,135.04,138.56,134.7,136.93,56.767,5.31,1.4
2023-12-06,131.44,131.84,129.88,130.02,22.898,-0.74,-1.08
2023-12-05,128.95,132.14,128.25,130.99,27.385,1.33,1.58
2023-12-04,129.88,130.03,127.9,129.27,36.67,-1.96,-0.47
2023-12-01,131.86,132.11,130.66,131.86,31.442,-0.51,0.0
2023-11-30,135.05,135.55,131.28,132.53,38.988,-1.82,-1.87
2023-11-29,137.57,138.29,134.84,134.99,23.967,-1.61,-1.88
2023-11-28,136.08,137.25,135.42,137.2,18.73,0.58,0.82
2023-11-27,136.03,138.42,136.0,136.41,23.437,-0.2,0.28
2023-11-24,138.03,138.13,135.99,136.69,12.514,-1.3,-0.97
2023-11-22,137.47,139.42,137.47,138.49,17.82,1.11,0.74
2023-11-21,136.29,137.18,135.96,136.97,22.635,0.53,0.5
2023-11-20,133.69,136.66,133.62,136.25,27.851,0.69,1.91
2023-11-17,136.0,136.06,133.65,135.31,37.288,-1.18,-0.51
2023-11-16,135.19,137.22,134.32,136.93,28.013,1.72,1.29
2023-11-15,134.87,135.03,133.57,134.62,23.862,0.75,-0.19
2023-11-14,134.19,135.7,133.32,133.62,32.395,1.16,-0.42
2023-11-13,131.78,132.59,131.25,132.09,18.325,-0.38,0.24
2023-11-10,130.1,132.8,129.41,132.59,26.928,1.8,1.91
2023-11-09,131.96,132.55,130.06,130.24,23.748,-1.21,-1.3
2023-11-08,130.97,132.21,130.78,131.84,26.426,0.66,0.66
2023-11-07,130.71,131.91,129.88,130.97,29.757,0.55,0.2
2023-11-06,129.05,130.34,128.67,130.25,19.053,0.89,0.93
2023-11-03,128.02,129.52,127.86,129.1,26.393,1.26,0.84
2023-11-02,128.42,128.98,126.93,127.49,27.125,0.82,-0.72
2023-11-01,124.07,126.49,123.72,126.45,30.082,1.91,1.92
2023-10-31,125.06,125.37,122.68,124.08,26.292,-0.31,-0.78
2023-10-30,123.21,125.4,122.75,124.46,28.94,1.87,1.01
2023-10-27,122.88,123.31,120.21,122.17,44.567,-0.09,-0.58
2023-10-26,123.27,124.33,121.27,122.28,57.061,-2.65,-0.8
2023-10-25,128.16,128.31,125.07,125.61,84.366,-9.51,-1.99
2023-10-24,137.83,139.36,137.42,138.81,44.814,1.69,0.71
2023-10-23,135.04,137.66,133.95,136.5,26.318,0.66,1.08
2023-10-20,137.33,137.87,135.08,135.6,26.336,-1.56,-1.26
2023-10-19,138.5,139.66,137.38,137.75,26.066,-0.15,-0.54
2023-10-18,139.44,140.72,137.38,137.96,23.375,-1.26,-1.06
2023-10-17,138.63,139.9,137.18,139.72,23.516,0.45,0.79
2023-10-16,138.17,139.63,137.99,139.1,28.502,1.26,0.67
2023-10-13,139.38,140.0,136.62,137.36,23.436,-1.16,-1.45
2023-10-12,141.05,141.22,138.26,138.97,24.766,-1.12,-1.47
2023-10-11,138.58,141.11,138.58,140.55,25.884,1.8,1.42
2023-10-10,138.5,139.72,137.33,138.06,27.787,-0.26,-0.32
2023-10-09,136.94,138.94,135.61,138.42,19.278,0.61,1.08
2023-10-06,134.01,138.16,134.01,137.58,27.598,1.86,2.66
2023-10-05,135.07,135.49,133.45,135.07,19.833,-0.13,0.0
2023-10-04,132.79,135.57,132.53,135.24,26.752,2.12,1.85
2023-10-03,133.94,134.26,131.84,132.43,22.989,-1.3,-1.13
2023-10-02,131.21,134.42,131.17,134.17,22.288,2.53,2.26
2023-09-29,133.28,134.05,130.36,130.86,30.86,-1.1,-1.82
2023-09-28,129.84,133.3,129.79,132.31,22.513,1.36,1.9
2023-09-27,128.57,130.9,128.57,130.54,22.746,1.54,1.53
2023-09-26,129.77,130.36,127.22,128.56,25.719,-1.94,-0.93
2023-09-25,129.83,131.17,128.96,131.11,20.095,0.66,0.99
2023-09-22,130.76,132.02,129.6,130.25,26.397,-0.15,-0.39
2023-09-21,131.44,132.23,130.07,130.44,31.504,-2.47,-0.76
2023-09-20,138.08,138.08,133.62,133.74,29.927,-3.12,-3.14
2023-09-19,137.42,138.41,136.62,138.04,20.354,-0.12,0.45
2023-09-18,136.61,139.16,136.61,138.21,21.861,0.59,1.17
2023-09-15,137.98,138.52,136.48,137.4,38.92,-0.51,-0.42
2023-09-14,137.6,138.7,136.24,138.1,24.751,1.02,0.36
2023-09-13,135.09,136.9,134.15,136.71,20.749,1.01,1.2
2023-09-12,136.26,136.87,135.19,135.34,18.406,-1.15,-0.68
2023-09-11,136.54,137.48,135.78,136.92,20.763,0.4,0.28
2023-09-08,134.91,136.66,134.85,136.38,23.584,0.83,1.09
2023-09-07,133.59,135.58,132.95,135.26,18.844,0.59,1.25
2023-09-06,136.02,136.53,133.66,134.46,18.685,-0.96,-1.15
2023-09-05,135.44,136.42,134.58,135.77,19.403,0.08,0.24
2023-09-01,137.46,137.46,134.85,135.66,21.544,-0.37,-1.31
2023-08-31,136.01,138.0,135.79,136.17,30.054,0.21,0.12
2023-08-30,134.78,136.28,134.07,135.88,28.316,0.97,0.82
2023-08-29,132.24,136.57,132.24,134.57,43.076,2.72,1.76
2023-08-28,131.31,132.54,130.14,131.01,20.543,0.87,-0.23
2023-08-25,129.54,130.76,127.25,129.88,26.763,0.08,0.26
2023-08-24,133.95,134.25,129.57,129.78,28.501,-1.96,-3.11
2023-08-23,130.18,133.41,129.87,132.37,27.82,2.55,1.68
2023-08-22,128.51,130.28,128.32,129.08,22.068,0.55,0.44
2023-08-21,127.18,128.72,126.56,128.37,25.249,0.71,0.94
2023-08-18,128.51,129.25,126.38,127.46,30.505,-1.89,-0.82
2023-08-17,129.8,131.99,129.29,129.92,33.446,0.95,0.09
2023-08-16,128.7,130.28,127.86,128.7,25.216,-0.83,0.0
2023-08-15,131.1,131.42,129.28,129.78,19.771,-1.18,-1.01
2023-08-14,129.39,131.37,128.96,131.33,24.696,1.37,1.5
2023-08-11,128.66,129.93,128.17,129.56,19.591,-0.1,0.7
2023-08-10,131.32,132.05,129.45,129.69,20.858,0.02,-1.24
2023-08-09,131.66,132.04,129.0,129.66,24.913,-1.32,-1.52
2023-08-08,130.62,131.51,129.54,131.4,23.535,-0.1,0.6
2023-08-07,129.16,131.61,129.02,131.53,22.746,2.67,1.83
2023-08-04,129.28,131.51,127.91,128.11,26.147,-0.26,-0.91
2023-08-03,127.97,129.38,127.42,128.45,20.16,0.05,0.38
2023-08-02,129.45,130.09,127.56,128.38,26.273,-2.41,-0.83
2023-08-01,130.78,132.63,130.68,131.55,23.276,-0.88,0.59
2023-07-31,132.73,133.52,131.78,132.72,28.056,0.11,-0.01
2023-07-28,130.78,133.74,130.57,132.58,36.591,2.46,1.38
2023-07-27,131.67,133.24,128.79,129.4,44.952,0.1,-1.72
2023-07-26,130.07,130.98,128.32,129.27,61.682,5.78,-0.62
2023-07-25,121.36,123.14,121.02,122.21,52.51,0.56,0.7
2023-07-24,121.66,123.0,120.98,121.53,29.724,1.26,-0.11
2023-07-21,120.62,120.99,118.73,120.02,71.606,0.69,-0.5
2023-07-20,121.42,124.09,118.22,119.2,37.907,-2.32,-1.83
2023-07-19,124.6,125.18,121.8,122.03,37.224,-1.4,-2.06
2023-07-18,124.6,124.68,122.96,123.76,26.226,-0.71,-0.67
2023-07-17,125.94,127.1,124.2,124.65,25.716,-0.61,-1.02
2023-07-14,124.8,126.78,123.49,125.42,33.283,0.71,0.5
2023-07-13,120.93,124.83,120.45,124.54,44.298,4.72,2.99
2023-07-12,118.8,120.33,118.41,118.93,30.404,1.53,0.11
2023-07-11,116.29,117.71,115.35,117.14,23.079,0.59,0.73
2023-07-10,118.3,118.3,116.14,116.45,35.315,-2.54,-1.56
2023-07-07,120.1,121.05,119.4,119.48,21.71,-0.52,-0.52
2023-07-06,119.8,120.3,118.4,120.11,24.779,-1.35,0.26
2023-07-05,119.24,122.61,119.23,121.75,27.585,1.54,2.1
2023-07-03,119.24,120.19,118.82,119.9,14.468,0.17,0.55
2023-06-30,120.17,121.08,119.69,119.7,29.532,0.5,-0.39
2023-06-29,119.24,120.06,118.3,119.1,24.091,-0.9,-0.12
2023-06-28,117.09,120.39,116.85,120.18,27.091,1.56,2.64
2023-06-27,117.08,119.08,116.1,118.33,39.536,-0.01,1.07
2023-06-26,120.76,122.0,118.26,118.34,33.97,-3.27,-2.0
2023-06-23,121.38,122.79,121.06,122.34,34.914,-0.66,0.79
2023-06-22,120.0,123.24,118.83,123.15,26.952,2.16,2.63
2023-06-21,122.4,122.66,120.1,120.55,30.306,-2.07,-1.51
2023-06-20,122.93,124.57,122.14,123.1,26.097,-0.35,0.14
2023-06-16,125.93,126.11,123.28,123.53,45.536,-1.25,-1.91
2023-06-15,123.14,125.46,122.4,125.09,35.246,1.15,1.58
2023-06-14,123.1,124.05,121.45,123.67,30.592,-0.13,0.46
2023-06-13,124.98,125.16,123.18,123.83,22.278,0.15,-0.92
2023-06-12,122.78,124.05,121.66,123.64,28.339,1.15,0.7
2023-06-09,122.25,123.76,121.91,122.23,23.778,0.07,-0.02
2023-06-08,122.22,123.22,121.24,122.14,29.389,-0.29,-0.07
2023-06-07,126.97,129.04,122.12,122.5,52.539,-3.78,-3.52
2023-06-06,126.01,128.29,125.36,127.31,26.638,1.03,1.03
2023-06-05,124.01,127.43,123.84,126.01,32.306,1.07,1.61
2023-06-02,123.99,126.15,123.76,124.67,26.98,0.77,0.55
2023-06-01,122.82,124.42,122.62,123.72,30.773,0.69,0.74
2023-05-31,122.75,124.06,122.5,122.87,37.244,-0.65,0.1
2023-05-30,125.64,125.66,122.0,123.67,35.077,-0.75,-1.57
2023-05-26,123.17,125.26,122.45,124.61,35.636,0.92,1.17
2023-05-25,124.52,125.32,121.96,123.48,42.317,2.13,-0.84
2023-05-24,121.12,121.91,119.86,120.9,34.183,-1.35,-0.18
2023-05-23,124.16,124.62,122.21,122.56,34.046,-1.99,-1.29
2023-05-22,122.94,126.43,122.74,125.05,35.253,1.87,1.72
2023-05-19,123.55,125.97,122.15,122.76,41.353,-0.06,-0.64
2023-05-18,120.95,123.31,120.83,122.83,35.234,1.65,1.55
2023-05-17,119.61,121.67,118.89,120.84,33.324,1.11,1.03
2023-05-16,116.49,120.75,116.43,119.51,45.036,2.57,2.59
2023-05-15,116.11,118.48,116.01,116.51,36.267,-0.85,0.34
2023-05-12,116.68,118.03,116.11,117.51,41.102,0.81,0.71
2023-05-11,115.4,117.92,114.41,116.57,78.9,4.31,1.02
2023-05-10,107.97,112.94,107.93,111.75,63.153,4.1,3.5
2023-05-09,108.39,110.15,107.19,107.35,36.36,-0.39,-0.96
2023-05-08,105.18,107.96,105.16,107.77,26.511,2.08,2.46
2023-05-05,104.82,105.88,104.11,105.57,26.639,0.84,0.72
2023-05-04,105.48,105.6,103.97,104.69,23.42,-0.68,-0.75
2023-05-03,105.53,107.49,104.96,105.41,21.795,0.09,-0.11
2023-05-02,107.14,107.2,103.71,105.32,30.997,-1.75,-1.7
2023-05-01,106.84,107.99,106.82,107.2,26.682,-0.13,0.34
2023-04-28,107.04,107.35,105.09,107.34,36.14,-0.23,0.28
2023-04-27,104.45,108.37,103.54,107.59,50.089,3.74,3.01
2023-04-26,104.92,106.35,102.63,103.71,53.139,-0.13,-1.15
2023-04-25,105.82,106.69,103.84,103.85,46.664,-2.0,-1.87
2023-04-24,105.49,106.63,104.7,105.97,23.543,0.53,0.46
2023-04-21,105.47,106.0,104.78,105.41,25.8,0.11,-0.06
2023-04-20,103.91,106.25,103.87,105.29,27.821,1.07,1.33
2023-04-19,103.58,104.98,103.07,104.18,20.906,-0.31,0.58
2023-04-18,106.49,106.54,104.07,104.5,26.596,-1.39,-1.87
2023-04-17,104.66,106.16,104.52,105.97,37.402,-2.66,1.25
2023-04-14,106.89,108.94,106.84,108.87,26.578,1.34,1.85
2023-04-13,105.84,107.49,105.84,107.43,24.844,2.67,1.5
2023-04-12,106.58,106.75,104.34,104.64,24.37,-0.67,-1.82
2023-04-11,106.55,106.73,104.68,105.35,26.312,-1.02,-1.13
2023-04-10,106.98,107.59,105.12,106.44,27.067,-1.83,-0.5
2023-04-06,105.26,109.17,104.33,108.42,48.711,3.78,3.0
2023-04-05,105.78,106.1,103.66,104.47,28.291,-0.24,-1.24
2023-04-04,104.33,105.58,104.04,104.72,24.42,0.34,0.37
2023-04-03,102.39,104.53,101.93,104.36,25.035,0.61,1.92
2023-03-31,101.3,103.89,101.04,103.73,36.863,2.81,2.4
2023-03-30,100.91,101.16,99.78,100.89,33.086,-0.49,-0.02
2023-03-29,102.28,102.49,100.65,101.39,28.78,0.36,-0.87
2023-03-28,102.44,102.45,99.74,101.03,32.058,-1.4,-1.38
2023-03-27,104.62,104.76,101.93,102.46,31.121,-2.83,-2.06
2023-03-24,104.99,105.49,103.84,105.44,30.411,-0.15,0.43
2023-03-23,105.06,106.3,104.46,105.6,40.798,2.16,0.51
2023-03-22,104.27,106.59,103.33,103.37,43.427,-1.48,-0.86
2023-03-21,101.25,105.1,101.22,104.92,42.11,3.66,3.62
2023-03-20,100.12,101.75,99.87,101.22,32.96,-0.39,1.1
2023-03-17,100.26,102.84,100.1,101.62,61.029,1.3,1.36
2023-03-16,96.2,101.19,95.5,100.32,65.568,4.38,4.28
2023-03-15,93.22,96.93,92.64,96.11,50.622,2.28,3.1
2023-03-14,92.56,94.36,92.44,93.97,36.05,3.14,1.52
2023-03-13,90.09,92.57,89.42,91.11,37.336,0.53,1.13
2023-03-10,92.17,92.79,90.4,90.63,35.941,-1.83,-1.67
2023-03-09,94.05,95.53,91.9,92.32,28.814,-2.05,-1.84
2023-03-08,94.12,95.96,94.0,94.25,34.103,0.42,0.14
2023-03-07,94.98,95.67,93.53,93.86,27.835,-1.34,-1.18
2023-03-06,94.02,95.97,94.0,95.13,32.639,1.58,1.19
2023-03-03,92.48,93.73,92.45,93.65,35.16,1.79,1.27
2023-03-02,89.66,92.28,89.59,92.0,32.226,1.81,2.61
2023-03-01,89.98,91.03,89.67,90.36,31.111,0.33,0.42
2023-02-28,89.33,91.23,89.32,90.06,30.142,0.21,0.82
2023-02-27,89.87,90.16,89.34,89.87,27.502,0.83,0.0
2023-02-24,89.44,89.89,88.58,89.13,36.585,-1.94,-0.35
2023-02-23,91.92,91.94,89.76,90.89,41.206,-0.83,-1.12
2023-02-22,91.7,92.11,90.61,91.65,30.884,-0.15,-0.05
2023-02-21,93.0,93.1,91.72,91.79,33.629,-2.71,-1.3
2023-02-17,94.85,95.56,93.21,94.35,34.284,-1.21,-0.53
2023-02-16,95.37,97.68,94.74,95.51,42.463,-1.48,0.15
2023-02-15,94.49,97.12,94.15,96.94,50.298,2.39,2.59
2023-02-14,94.43,94.84,92.26,94.68,54.726,0.07,0.26
2023-02-13,94.74,95.2,93.84,94.61,50.076,0.04,-0.14
2023-02-10,95.45,96.75,94.25,94.57,54.981,-0.46,-0.92
2023-02-09,100.0,100.03,93.63,95.01,119.455,-4.39,-4.99
2023-02-08,102.05,103.14,98.04,99.37,94.744,-7.68,-2.63
2023-02-07,103.22,108.18,103.12,107.64,49.01,4.61,4.28
2023-02-06,102.4,104.36,101.88,102.9,32.0,-1.79,0.49
2023-02-03,102.93,107.81,102.58,104.78,65.309,-2.75,1.8
2023-02-02,105.8,107.85,105.61,107.74,69.884,7.28,1.83
2023-02-01,98.71,101.19,97.58,100.43,35.531,1.61,1.74
2023-01-31,96.87,98.88,96.82,98.84,29.871,1.96,2.03
2023-01-30,97.48,98.29,96.4,96.94,27.226,-2.45,-0.55
2023-01-27,97.31,100.32,97.31,99.37,33.88,1.9,2.12
2023-01-26,96.5,97.57,95.38,97.52,30.114,2.42,1.06
2023-01-25,95.57,96.16,93.76,95.22,42.33,-2.54,-0.37
2023-01-24,98.1,99.61,97.2,97.7,33.079,-2.09,-0.41
2023-01-23,97.95,100.04,97.5,99.79,40.005,1.81,1.88
2023-01-20,95.1,98.3,95.02,98.02,63.191,5.34,3.07
2023-01-19,90.72,93.6,90.63,93.05,37.0,2.12,2.57
2023-01-18,92.14,92.8,90.64,91.12,29.117,-0.19,-1.11
